CH1_mean,CH1_median,CH1_std,CH1_var,CH1_range,CH1_skewness,CH1_kurtosis,CH1_min,CH1_max,CH1_abs_mean,CH1_q25,CH1_q75,CH1_iqr,CH2_mean,CH2_median,CH2_std,CH2_var,CH2_range,CH2_skewness,CH2_kurtosis,CH2_min,CH2_max,CH2_abs_mean,CH2_q25,CH2_q75,CH2_iqr,CH1_spectral_energy,CH1_spectral_mean,CH1_spectral_std,CH1_dominant_freq,CH1_dominant_power,CH1_low_freq_power,CH1_mid_freq_power,CH1_high_freq_power,CH1_spectral_centroid,CH2_spectral_energy,CH2_spectral_mean,CH2_spectral_std,CH2_dominant_freq,CH2_dominant_power,CH2_low_freq_power,CH2_mid_freq_power,CH2_high_freq_power,CH2_spectral_centroid,CH1_rms,CH2_rms,CH1_crest_factor,CH2_crest_factor,CH1_zcr,CH2_zcr,CH1_envelope_mean,CH2_envelope_mean,CH1_envelope_std,CH2_envelope_std,cross_correlation,CH_diff_mean,CH_diff_std,CH_diff_max,rms_ratio,energy_ratio,infrastructure_type,source_dataset,source_folder
0.12332982359763166,0.144967344198254,1.5352008460916917,2.3568416378406463,11.536348654092649,-0.08692015544915492,0.024965496495054307,-5.72239516572056,5.81395348837209,1.229828938533846,-0.896508575962888,1.17118354391748,2.067692119880368,2.102031831776842,2.13254593175853,2.306177319149857,5.318453827361222,20.4518403222853,-0.06133878512678888,0.5967042735087822,-7.2712567905756,13.1805835317097,2.566884117682964,0.659029176585485,3.60129402429348,2.942264847707995,10913053.585567527,35.158921031702796,55.93810602901655,5.800000000000001,1066.6994556816926,2546305.7141905767,2517941.0452638343,5848806.826113116,119.60901741488128,60113761.33493123,46.281727328550765,147.9983319144448,0.0,5243.263717165073,46696753.20723185,12973097.034028437,443911.0936709527,67.6315700223706,1.5401467083460814,3.1204153007515405,3.7749348531968914,4.223983752590627,0.4762,0.1344,1.9320492030984133,3.4460752788066586,0.9980376627459953,1.7832582657788423,-0.1997773067475354,-1.97870200817921,3.0149455629000093,15.48480131843986,0.49357106663819483,0.24361239782236535,Normal Track,SL_labeled_segments_Borlänge-Mora_Route_(60.48°N_15.00°E)_2024-12-10_16-00-00_1.csv,2024-12-10 16-00-00 (1)
0.12869132637490083,0.091558322651529,1.6760370265208864,2.809100114268974,12.04373435878654,0.041825168500303864,0.04929231511844101,-5.60031740218519,6.44341695660135,1.3366614783617163,-1.0109564792773,1.262741866569,2.2736983458463,2.098956235121772,2.21456692913386,2.3416954454715944,5.483537559342409,19.42562412256603,-0.3102496360141584,0.7565792326859495,-8.25550875907953,11.1701153634865,2.6186428004638955,0.71339193065983,3.58317310626869,2.8697811756088596,13603190.349508401,38.18932356684305,63.109838419301354,5.7,981.5573176832554,2398841.6784245227,2677796.7831054814,8526551.887978395,124.85028721238014,61439539.442417376,49.575427167471005,148.72152768893184,0.0,5242.503848660039,44108454.223660335,16696275.829386145,634809.3893709058,71.82725143013246,1.6809704256033493,3.1447026626215355,3.8331530754258334,3.552041818215874,0.5316,0.127,2.101146859180796,3.491838693333027,1.1045103707979254,1.7831859786303343,-0.17509014318045266,-1.9702649087468715,3.1091822318427136,12.42904229994502,0.5345403384503236,0.28573337343058647,Normal Track,SL_labeled_segments_Borlänge-Mora_Route_(60.48°N_15.00°E)_2024-12-10_16-00-00_1.csv,2024-12-10 16-00-00 (1)
0.1336461576023927,0.13924494903253398,1.9206941687301007,3.689066089793813,13.398034548007079,0.05065803011801818,-0.1336032588210263,-6.12677775743148,7.2712567905756,1.5516205823109317,-1.22840749557468,1.47256302264543,2.7009705182201103,2.091359946285784,2.11919367637185,2.449901631580153,6.002018004419098,20.535768784715913,-0.04610014586484541,0.9787350376085864,-8.37758652261491,12.158182262101,2.623820423609839,0.629463468229262,3.59461789660013,2.965154428370868,18348984.261979416,42.72317141603136,74.2584966784823,59.900000000000006,992.578658298286,1961571.8304167788,7976671.730561062,8410740.701001573,122.31286711410638,62869642.335334316,48.9745488315905,150.8288782059851,0.0,5243.792020301343,42871608.178238854,19449098.620470446,548935.536625009,70.60779836917217,1.9253382521613434,3.2211495509130863,3.7766126458107,3.7744854965378956,0.476,0.1384,2.4206481653604164,3.5425815841756734,1.2395385519873805,1.9565117010605093,-0.10252679862941355,-1.9577137886833915,3.2643477466688413,15.57254471098086,0.5977177469501767,0.35726650501919555,Bridge,SL_labeled_segments_Borlänge-Mora_Route_(60.48°N_15.00°E)_2024-12-10_16-00-00_1.csv,2024-12-10 16-00-00 (1)
0.12226393212476346,0.0991881828724898,2.129638522342927,4.535360235846967,15.900628700482208,0.09653429752684577,0.06497797971954355,-6.87831898919612,9.02230971128609,1.692089360922908,-1.30470609778429,1.49545260330831,2.8001587010925997,2.102543795397668,2.23936397485198,2.451715374752641,6.0109082787984836,25.1403894280656,-0.27599948398514085,0.9165944732881264,-11.2464139656961,13.8939754623695,2.685069889519624,0.637093328450223,3.71192699749741,3.074833669047187,21391523.719762955,43.53834547527424,81.61508415226226,59.2,1357.1299529098758,2188102.624343928,8334970.524509506,10868450.57090952,123.99470718776507,61373968.07923636,48.80721262348732,148.88735079791113,0.0,5246.8657672894005,44202665.92877423,16616043.093448875,555259.057013255,71.39800479263725,2.1331452610981687,3.229798552597935,4.229580552166099,4.30180868438178,0.4694,0.1348,2.6607636524406977,3.6209200514249904,1.4163350917559299,1.8252245519656722,-0.16836400293098705,-1.9802798632729048,3.5077650307069312,13.62311542452542,0.6604576806755773,0.4362043479633629,Normal Track,SL_labeled_segments_Borlänge-Mora_Route_(60.48°N_15.00°E)_2024-12-10_16-00-00_1.csv,2024-12-10 16-00-00 (1)
0.13202481230543864,0.122077763535372,2.056029031996428,4.227255380412168,14.96978575352499,0.02489678122334728,0.06363025601933892,-6.60364402124153,8.36614173228346,1.6410723005554537,-1.25511200634804,1.51071232375023,2.76582433009827,2.1030397363120303,2.2355490447415,2.1702771723314505,4.7101030047429955,14.96597082341452,-0.3346567621156267,0.3133522329752707,-6.4739363974852,8.49203442592932,2.5534074955746813,0.81544131111518,3.56314472318867,2.74770341207349,19905573.0626499,42.20362812808833,78.61986388875263,58.400000000000006,1230.6070179255437,1729380.781109663,9102958.197468579,9073234.084071655,123.68842254078079,57321229.586032905,44.14414744282461,144.84400602358153,0.0,5255.4539459262005,41993377.635683514,14749639.555610076,578212.3947393147,73.83318647253829,2.0602635587410787,3.022065376071532,4.060714318218383,2.81001016495823,0.4486,0.1274,2.5805634274516387,3.3630893471339123,1.3463407880814253,1.5914180834064238,-0.060211051619513546,-1.9710149240065922,3.0781000989557397,12.76475614966734,0.6817402346931598,0.46476974759948464,Normal Track,SL_labeled_segments_Borlänge-Mora_Route_(60.48°N_15.00°E)_2024-12-10_16-00-00_1.csv,2024-12-10 16-00-00 (1)
0.11665445889031316,0.123985228590612,2.065807156285613,4.267559206960851,19.40273454190318,0.09329380498713155,0.35378859843635535,-8.34325215162058,11.0594823902826,1.6367240432155283,-1.2560657388756602,1.45348837209302,2.7095541109686803,2.1004516877250805,2.21265946407862,2.132189796367379,4.546233327733165,16.07230055545382,-0.29503171845785964,0.21967418012716422,-7.03473112372581,9.03756943172801,2.517502899346884,0.740096441433193,3.55551486296771,2.815418421534517,16393676.322247185,43.051472111781194,68.58601371932473,5.5,1002.6506718590946,2072921.1658883682,5812982.270237986,8507772.886120832,128.3403037760957,55796435.507541284,44.10557508874509,142.73497276108466,0.0,5255.517162770867,40701173.102057815,14580703.388100702,514559.01738277404,74.99162397800241,2.0690982262183306,2.993013635151084,5.345073641330166,3.019555048325666,0.4988,0.1324,2.55776019849548,3.3269322466204585,1.4165393304336924,1.560731995329795,-0.21774371237446988,-1.9837972288347678,3.2759702257344587,14.23731917231277,0.6913093217879326,0.4779085783908914,RailJoint,SL_labeled_segments_Borlänge-Mora_Route_(60.48°N_15.00°E)_2024-12-10_16-00-00_1.csv,2024-12-10 16-00-00 (1)
0.1135239272416529,0.0782060672648477,2.550970073361798,6.507448315187497,19.231062686931573,0.13609460892038036,0.33422036112269593,-8.86971250686687,10.3613501800647,2.0008064762253555,-1.55649148507599,1.72625587499237,3.2827473600683597,2.107980833791125,2.22982664957578,2.3464957265999242,5.506042194951705,17.79283403528052,-0.3195763669226359,0.48694638866555984,-7.71378868339132,10.0790453518892,2.632179698467924,0.675242629555027,3.66710156869926,2.9918589391442327,30857454.122342154,50.76275191435479,98.82370498528444,58.300000000000004,1044.6819756601994,1526196.0899251283,8917211.543414023,20414046.489003003,133.1655168230144,60046953.74759806,48.02275948856871,147.3519462719862,0.0,5280.533019577808,41644771.61303459,17721717.01444537,680465.1201181093,76.92838763228109,2.5534948594512317,3.1543026789739805,4.0577133498876305,3.1953323373417266,0.5226,0.15,3.15673789556977,3.5283531074787593,1.75008264791996,1.7338947651486105,-0.1331944251659308,-1.9944569065494717,3.688909275941331,13.661264725630229,0.8095275309095646,0.655334823300536,RailJoint,SL_labeled_segments_Borlänge-Mora_Route_(60.48°N_15.00°E)_2024-12-10_16-00-00_1.csv,2024-12-10 16-00-00 (1)
0.1194706402978697,0.110632973203931,2.711442985896857,7.351923065769262,20.48998962339007,0.03715518467262789,0.025632060058485173,-9.99893181956907,10.491057803821,2.164657724470488,-1.67570805102851,1.94561435634499,3.6213224073735,2.1078396813770373,2.19549227858146,2.412478355263793,5.820051814616297,17.52960385765731,-0.1929222988637647,0.2215786184460775,-7.42385399499481,10.1057498626625,2.6576550387596902,0.578915644265397,3.692852346945,3.113936702679603,34772781.25950517,60.83004670336062,101.0386951710533,58.7,1053.3601414201285,1272351.817594009,10289833.971685123,23210595.47022603,134.111845215856,62144888.901383534,54.363489808693735,147.99515713824377,0.0,5264.405746669101,40506446.31829234,20465778.816556476,1172663.7665347192,80.6129095564198,2.714073746172429,3.203597967442848,3.865428424196727,3.154500023212662,0.5868,0.1564,3.40187808203998,3.590431212938989,1.7735119393947765,1.7865876231499935,0.021262487307880138,-1.9883690410791675,3.5907946710450753,14.00079350546298,0.8471954888705454,0.7177401963626024,Normal Track,SL_labeled_segments_Borlänge-Mora_Route_(60.48°N_15.00°E)_2024-12-10_16-00-00_1.csv,2024-12-10 16-00-00 (1)
0.1413004333760605,0.137337483977294,2.747181813802826,7.547007918088983,18.517670756271748,-0.03511898919152912,-0.14034163731107085,-9.90737349691754,8.61029725935421,2.210167551730452,-1.7253021424647499,2.0037920405298197,3.7290941829945696,2.100629463468229,2.15925044253189,2.75302494795812,7.579146364079809,21.722212049075218,-0.044931853099736616,0.5315460504686884,-8.95745589940792,12.7647561496673,2.8084699078312885,0.395798998962339,3.82732863333944,3.431529634377101,33682594.21863713,55.67436624838291,101.84990245599538,185.10000000000002,1295.3524785916036,1905795.6718600714,6061503.384329213,25715295.162447847,131.91420610937953,69261799.42303245,60.72206274811123,154.97596866878243,0.0,5225.733935503433,43306060.95311408,24610596.998252988,1345141.471665381,77.80004508318663,2.75081328529605,3.462916474140061,3.6016161292645794,3.686128800677223,0.6424,0.1726,3.4846241416669392,3.8941227484589302,1.7237679145725457,2.099224612562451,-0.04187124512317709,-1.9593290300921682,3.969824148033682,17.17481535738265,0.7943631634889934,0.6310128355082413,RailJoint,SL_labeled_segments_Borlänge-Mora_Route_(60.48°N_15.00°E)_2024-12-10_16-00-00_1.csv,2024-12-10 16-00-00 (1)
0.10744674357565773,0.118262833424892,2.2176332339330083,4.917897160244173,17.08325703473113,-0.016621745016707417,0.07373415724856391,-7.49252273698346,9.59073429774767,1.7625068668741988,-1.3399942013062298,1.57938106573888,2.91937526704511,2.101978422755295,2.07150704999084,2.6008813334923744,6.764583710909072,18.170512116218,-0.0063125022041711255,0.09450903854061155,-7.3475553927852,10.8229567234328,2.7105208142586825,0.38435420863089803,3.82255997070134,3.438205762070442,18617953.018337537,49.25739781419989,70.8582385323589,58.5,887.9901628574817,915226.9360902853,8101417.547963838,9601308.534283413,129.7202320545134,64490870.18347132,53.54741024433142,151.42332359816237,0.0,5276.51950860877,42855914.37200265,20935950.12681049,699005.684658168,78.00430217640206,2.220234663937392,3.344083880622301,4.3196939735817566,3.2364489378235195,0.5606,0.1698,2.759037875509028,3.750337207978793,1.4950078463634848,1.970393702153574,-0.005135004640479355,-1.9945316791796373,3.426618776541822,15.59543429164378,0.6639291187648763,0.4408018747439052,Normal Track,SL_labeled_segments_Borlänge-Mora_Route_(60.48°N_15.00°E)_2024-12-10_16-00-00_1.csv,2024-12-10 16-00-00 (1)
0.13978361716413357,0.13924494903253398,1.6589410727923501,2.7520854829974333,11.666056277848991,-0.04409078215610989,-0.04902408726214169,-5.53164866019655,6.13440761765244,1.3280641518647378,-0.973760910700116,1.2751403894280702,2.2489013001281863,2.0993484099371296,2.0963040957089696,2.535666120339339,6.429602673836755,20.10849661234208,-0.0183735987415221,0.1708509275844503,-7.31322102179088,12.7952755905512,2.683508820118415,0.445393090398584,3.79585545992797,3.350462369529386,12175199.471168827,42.2629102984385,55.533109057333284,4.9,557.0612383939205,945423.9585021085,4654875.597894892,6574899.914771827,130.4419972482957,67798104.31944676,55.354153396774805,155.097257969008,0.0,5238.744774603292,42766310.37715934,23982886.938593917,1048907.0036934898,77.79506476011164,1.6648197928379285,3.2919396136840526,3.684727706892195,3.8868500313199363,0.5316,0.168,2.079806237598222,3.689401718260963,1.094584873093717,1.9117486993644697,-0.11183850491455656,-1.9595647927729967,3.1816018171607725,14.382286516511,0.5057261032120838,0.2557588914700792,Normal Track,SL_labeled_segments_Borlänge-Mora_Route_(60.48°N_15.00°E)_2024-12-10_16-00-00_1.csv,2024-12-10 16-00-00 (1)
0.12321613868033937,0.129707623756333,1.6511093946926654,2.72616223324238,11.73091008972716,-0.033624945152099114,-0.14759021204747347,-6.2412256607459,5.48968442898126,1.3290712934139046,-1.00428035158396,1.25892693645852,2.26320728804248,2.1025178538729166,2.15925044253189,3.1741456875701197,10.075200845919989,25.086980406518897,-0.09699403858314949,0.47803471032306577,-11.078557040835,14.0084233656839,3.0692180919245557,0.0762986022096075,4.16304248306171,4.086743880852102,11767477.860595837,42.09862260145256,54.17284485144565,58.800000000000004,785.4106028944763,924546.5963235196,6254261.358086634,4588669.906185684,122.0289310670803,76588113.50428218,58.43132869698613,164.98795479797192,0.0,5243.421060089521,46981769.6543773,29130346.705059566,475997.14484528976,69.18845692530077,1.6557005919168093,3.80733268467235,3.7695376152039755,3.6793273732236065,0.4502,0.1704,2.0843340434577184,4.366242679441035,1.0597434632505733,2.3466797954196412,-0.04663730995013387,-1.9793017151925774,3.6455729958719094,15.96166758224988,0.43487153055533284,0.18911324808753777,Normal Track,SL_labeled_segments_Borlänge-Mora_Route_(60.48°N_15.00°E)_2024-12-10_16-00-00_1.csv,2024-12-10 16-00-00 (1)
